REV 10:1	The Angel and the Little Scroll	
REV 11:1	The Two Witnesses	
REV 11:15	The Seventh Trumpet	
REV 12:1	The Woman and the Dragon	
#REV 13:2	The Beast out of the Sea	
REV 13:11	The Beast out of the Earth	
REV 14:1	The Lamb and the 144,000	
REV 14:6	The Three Angels	
REV 14:14	The Harvest of the Earth	
REV 15:1	Seven Angels with Seven Plagues	
REV 16:1	The Seven Bowls of God's Wrath	
REV 17:1	The Woman and the Beast	
REV 19:1	Alleluia!	
REV 19:11	The Rider on the White Horse	
REV 20:1	The Thousand Years	
REV 20:7	Satan's Doom	
REV 20:11	The Dead Are Judged	
REV 21:1	The New Jerusalem	
REV 22:1	The River of Life	
REV 22:7	Blessings and warnings	
REV 22:16	Whosoever will	
PS 1:4
PS 2:4 7 10
PS 3:3 7
PS 4:3 6
PS 5:4 7 9 11
PS 6:4
PS 7:3 6 8 10 14 17
PS 8:3 9
PS 9:3 5 7 9 11 13 15 17 18
PS 10:3 4 8 12  14 15 17 
PS 11:4 7
PS 12:3 6 
PS 13:3 5
PS 14:4 7
PS 15:4 
PS 16:3 5 8
PS 17:3 6 10 13 15
PS 18:3 5 7 9 13 16 20 28 30 34 37 40 46 49
PS 19:7 12
PS 20:6
PS 21:8 13
PS 22:3 6 11 16 19 23 25 29
PS 23:4 6
PS 24:3 7
PS 25:6 14 
PS 26:6 11
PS 27:4 6 9 12 
PS 28:3 6
PS 29:3 10
PS 30:4 8 11
PS 31:3 6 9 11 14 17 19 21
PS 32:5 6 8 
PS 33:6 10 16 20
PS 34:11
PS 35:11 15 19 22 27
PS 36:5 10
PS 37:10 20 30
PS 38:13
PS 39:3 6 12
PS 40:4 6 9 12 14 16
PS 41:5 11
PS 42:5 11
PS 43:3 5
PS 44:4 9 17 23
PS 45:6 10 13 17
PS 46:4 8 
PS 47:5
PS 48:4 9 
PS 49:5 14 16
PS 50:7 16 23
PS 51:5 12 18
PS 52:4 6 8
PS 53:4 6
PS 54:3 
PS 55:8 15
PS 56:5 10
PS 57:5 7 11
PS 58:6 10
PS 59:6 14 16
PS 60:6 9
PS 61:3 5
PS 62:5 9
PS 63:5 9 11
PS 64:7
PS 65:5 9
PS 66:5 8 13 16
PS 67:3 5
PS 68:5 9 11 18 22 28 32
PS 69:4 9 13 16 19 22 26 30 34
PS 70:4
PS 71:4 7 20 22
PS 72:8 12 15 17 20
PS 73:18 25
PS 74:4 12 18
PS 75:6
PS 76:4 10
PS 77:4 19 16
PS 78:5 9 13 21 26 32 38 43 49 56 59 65 67 
PS 79:5 9
PS 80:4 8 14 19
PS 81:8 11
PS 82:5
PS 83:5 13
PS 84:4 9
PS 85:4 10
PS 86:8 11 14
PS 87:4 7
PS 88:8 11 18
PS 89:5 15 27 38 46 52
PS 90:3 13
PS 91:11
PS 92:5 10
PS 93:3
PS 94:4 9 16 
PS 95:6
PS 96:6 10
PS 97:6 10
PS 98:4 7 
PS 99:6 8
PS 101:5
PS 102:8 13 18 24
PS 103:3 8 17
PS 104:6 10 16 19 24 27 31
PS 105:8 13 20 32 37 43
PS 106:4 6 8 13 16 19 28 32 34 40 44 47
PS 107:8 10 15 17 21 23 31 33 42
PS 108:5 7 10
PS 109:6 11 17 22 26 30
PS 110:4 5
PS 113:9
PS 114:5 
PS 115:9 16
PS 116:5 8 16
PS 118:10 19 26 
PS 120:5
PS 121:5 7
PS 122:3 8
PS 123:3
PS 124:6
PS 126:4
PS 127:3
PS 128:4
PS 129:4
PS 130:3 7
PS 132:8 13
PS 135:8 14 15
PS 136:4 10 17
PS 137:4 7
PS 138:4 7
PS 139:7 13 19 21 23
PS 140:4 6 9  
PS 141:3 8
PS 142:3 6
PS 143:5 7 9 
PS 144:5 9 11
PS 146:5 10
PS 147:7 15
PS 148:7 
PS 149:5
PS 150:3 6
NUM 7:12 18 24 30 36 42 48 54 60 66 72 78
ROM 16:17 21 25
MATT 15:21
PROV 23:12 29
John 19:8 19:13 19:19 19:25 19:28 19:31 19:38
